1,"ïΩê¨27îNçëê®í≤ç∏êlå˚ìôäÓñ{èWåvÅiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
226,"0201","46000","a","é≠éôìáåß",773061,6879,6875,7253,7353,7696,7583,7633,7725,7584,7601,7467,7674,7889,8088,8163,8398,8323,8471,7399,5815,5766,5657,5692,5887,5848,5988,6352,6683,7361,7230,7847,8214,8329,8398,8531,8831,8929,9272,9438,9538,9619,10162,9859,9455,9030,8838,8865,8996,9529,7862,9430,9490,9645,9478,10232,10376,11231,11225,11506,12093,12309,12762,12616,13817,13681,13639,14391,14197,11813,7497,7524,8940,8438,8793,8824,7782,7409,7708,7782,7302,7270,6633,6373,5989,5251,4967,4087,3572,3113,2482,1945,1534,1129,835,599,459,311,218,152,105,54,47,24,18,4,-,-,2,-,-,-,10083,46.1702237810,48.5252387449,36056,38126,39281,38406,28850,33614,41319,46008,48125,44090,48275,56431,65185,61537,42519,37983,31516,18221,6042,1245,147,2,-,113463,450303,199212,95156,25657,149,14.8710709876,59.0191329239,26.1097960885,12.4716571120,3.3627444042,0.0195287413
227,"0201","47000","a","â´ìÍåß",704619,8216,8157,8433,8580,8491,8528,8510,8511,8375,8249,8211,8288,8436,8524,8720,8616,8739,8749,8030,7328,7267,7097,7166,7307,7320,7254,7552,7869,8213,8409,8828,8803,8875,8773,8799,9216,9127,9399,10016,10040,10606,11176,10947,10426,9843,9705,9640,9543,9192,7718,8779,8833,8874,8644,9190,8753,9332,9477,8804,9452,9422,9862,10024,9925,10177,10290,9118,9237,7548,3606,4251,5426,5561,5774,5744,5327,5255,5256,4787,4879,4388,4122,3667,3264,2576,2678,2091,1805,1327,1021,766,615,600,518,351,262,158,134,95,81,48,43,20,11,3,3,2,3,-,1,1,8541,40.8950979632,41.2158196135,41877,42173,42179,41462,36157,39297,44078,47798,52998,45798,44320,45818,49410,39799,26756,25504,18017,8922,2850,730,125,9,1,126229,447136,122713,56158,12637,135,18.1343182804,64.2364792451,17.6292024744,8.0677740138,1.8154574631,0.0193943782
228,"0201","00000","d","ëSçëÅ@êlå˚èWíÜínãÊ",42363423,354185,355142,363333,361745,369940,369695,371233,377157,372705,368079,368371,379184,386432,396654,401864,412687,411801,417856,432129,451394,460282,458829,446419,450139,445975,452903,461691,478412,490500,499535,516633,531207,539388,536980,542850,565122,578574,599763,615835,645055,674946,715435,728881,719002,700130,679727,670091,651393,648137,505281,616267,571702,550423,525021,507446,502032,501775,481785,459899,476891,488635,484247,508722,537042,567775,609292,669125,662128,628736,393953,416164,500650,481716,484614,463231,407844,344958,351893,348087,334426,300398,263792,244950,219494,190592,160897,139703,119391,100017,81719,62818,45678,32907,23229,16821,12878,7753,5596,3856,2658,1747,1125,689,372,196,108,61,22,16,6,4,716750,43.7841422411,43.9268353913,1804345,1858869,1932505,2125867,2261644,2383041,2667058,3004349,3538394,3154629,2770859,2422382,2586421,2963234,2346375,1787208,1219226,601727,181453,32741,4129,213,4,5595719,26914644,9136310,3826701,820267,4346,13.4361729207,64.6261563319,21.9376707474,9.1884914793,1.9695859019,0.0104354074
229,"0202","00000","a","ëSçë",60495472,480925,488854,506509,510136,526126,528569,533839,544244,540436,535852,537452,556179,567602,584656,593163,607238,607002,615670,605293,592574,593541,587587,572852,579453,575812,584739,600113,623977,641836,656748,683082,706903,718911,719739,731922,765137,787671,819971,843777,886156,925569,979040,993141,977032,949171,919995,904583,883933,883626,685760,849454,795059,774056,748722,737051,739877,754176,731332,710042,745443,770335,767225,811290,855322,902503,963060,1049771,1032732,974638,598354,630715,758874,725839,734527,701972,623623,529555,546857,543687,523422,474895,425248,398642,362913,321618,277019,242433,209624,177041,146934,113139,83665,60411,43120,31760,24745,14765,10846,7516,5188,3287,2235,1345,734,359,192,105,47,26,9,9,581993,44.9424039038,45.4245028506,2512550,2682940,2839052,3027777,2909245,3107413,3560557,4102712,4823953,4277897,3904342,3680870,4106675,4618555,3551927,2767144,1983316,1053051,332095,63060,7960,379,9,8034542,37501441,14377496,6207014,1456554,8348,13.4102411245,62.5926613275,23.9970975479,10.3599625720,2.4310956805,0.0139334256
230,"0202","00001","b","ésïî",55233551,443672,449649,465079,467406,481758,483341,487968,497062,492984,488297,489691,506207,516548,531634,539338,552620,552975,560844,556284,550928,552352,547420,532673,537866,533680,541783,555119,577322,593879,607079,631481,653467,664226,664015,675106,705383,726088,755855,777458,816783,853555,902872,917495,902474,877568,850574,837197,816516,815520,632210,781979,729635,708586,683706,670515,671375,682134,659879,638877,669335,690936,686949,725900,766369,809011,864876,945137,930257,880966,541866,570952,687806,657648,665422,635881,563411,477309,491562,489027,470544,425896,380074,355300,322544,285221,244719,213945,184804,155993,129363,99653,73450,53044,37784,27676,21684,12991,9455,6571,4552,2881,1979,1155,647,313,171,96,39,23,7,6,564364,44.7344636660,45.1379180412,2307564,2449652,2583418,2773651,2703991,2875182,3288295,3781567,4453964,3952017,3574421,3321600,3679165,4163102,3217709,2491853,1769035,928824,291607,55253,6975,336,6,7340634,34403853,12924700,5543889,1283001,7317,13.4273699735,62.9309760908,23.6416539357,10.1407928382,2.3468448506,0.0133841390
231,"0202","00002","b","åSïî",5261921,37253,39205,41430,42730,44368,45228,45871,47182,47452,47555,47761,49972,51054,53022,53825,54618,54027,54826,49009,41646,41189,40167,40179,41587,42132,42956,44994,46655,47957,49669,51601,53436,54685,55724,56816,59754,61583,64116,66319,69373,72014,76168,75646,74558,71603,69421,67386,67417,68106,53550,67475,65424,65470,65016,66536,68502,72042,71453,71165,76108,79399,80276,85390,88953,93492,98184,104634,102475,93672,56488,59763,71068,68191,69105,66091,60212,52246,55295,54660,52878,48999,45174,43342,40369,36397,32300,28488,24820,21048,17571,13486,10215,7367,5336,4084,3061,1774,1391,945,636,406,256,190,87,46,21,9,8,3,2,3,17629,47.1100794921,49.0168253968,204986,233288,255634,254126,205254,232231,272262,321145,369989,325880,329921,359270,427510,455453,334218,275291,214281,124227,40488,7807,985,43,3,693908,3097588,1452796,663125,173553,1031,13.2316812260,59.0658948815,27.7024238925,12.6447001807,3.3093695012,0.0196594698
232,"0202","01000","a","ñkäCìπ",2522980,17955,18418,19052,19397,19826,20309,20305,20810,20816,21069,20824,22124,22340,23304,23013,23676,24484,25242,25005,24233,23875,23737,22795,23109,22639,22591,23345,24638,25135,25611,26708,27908,28622,28222,28948,30520,31899,33039,33977,35924,37963,38961,39120,38787,37273,35805,34965,34638,35293,27742,34357,32903,32742,32162,32812,33194,33275,32064,32463,33765,35413,36904,39099,41182,42801,45768,46997,44676,39764,29816,27712,31658,31399,30639,29304,27354,23822,25472,24595,23400,22695,20651,19042,17584,15863,14089,11581,10394,8487,6807,5690,4326,2989,2211,1537,1241,755,611,382,250,157,132,65,43,22,7,2,6,2,1,2,11853,46.4308103493,47.4978780530,94648,103309,111605,122640,116155,121320,140408,165359,192104,168443,164976,164761,195399,207021,150712,124643,95835,51358,16753,3239,419,18,2,309562,1551565,650000,292267,71789,439,12.3276122633,61.7875957688,25.8847919679,11.6388776832,2.8588358932,0.0174821903
233,"0202","01100","1","éDñyés",903535,7037,7124,7309,7181,7341,7439,7471,7526,7352,7485,7353,7754,7814,8143,7998,8109,8314,8666,9523,10066,9838,9892,9405,9478,9233,9212,9431,10087,10383,10617,10976,11402,11501,11338,11669,12132,12706,13022,13244,13816,14532,14869,15023,15015,14655,13900,13552,13430,13405,10457,12750,12055,11933,11671,11540,11671,11596,10781,11041,11563,12031,12506,12947,13741,14184,15293,15743,14608,13394,9798,9127,10380,9900,9606,9036,8397,6839,7345,6940,6608,6425,5766,5346,4910,4514,3977,3378,2979,2460,1986,1634,1300,846,640,413,341,231,172,99,70,40,41,20,12,8,2,1,1,-,-,-,5674,44.6167107158,44.8941999318,35992,37273,39062,44678,47846,49730,56886,64920,74094,64744,59949,56652,65409,68836,48049,36129,26961,14780,4833,913,121,4,-,112327,584908,200626,83741,20651,125,12.5105110925,65.1446047885,22.3448841190,9.3267220650,2.3000219410,0.0139219768
234,"0202","02000","a","ê¬êXåß",612113,3993,4363,4464,4532,4597,4680,4763,5056,4969,5045,5180,5569,5880,6199,6260,6444,6737,6889,6007,4996,5274,5329,5039,5041,4946,4919,5210,5498,5404,5836,6168,6400,6544,6574,6813,7156,7339,7576,7851,8090,8444,8747,8715,8497,8309,8442,8249,8550,8229,6786,8387,8238,8147,8452,8489,8631,8969,8737,8609,8769,9318,9581,10096,10372,10461,11387,11678,11176,10717,6416,6526,7734,7526,7529,6930,6460,5636,6531,6394,5992,5678,5287,4931,4241,3857,3271,2705,2444,1974,1558,1244,842,604,426,306,222,156,83,67,42,24,13,10,4,1,2,1,-,-,-,-,5634,46.7854575344,48.6873860736,21949,24513,29088,31073,25629,26867,32499,38012,42712,40256,41713,43715,49828,51374,36245,31013,23994,11952,3422,570,52,3,-,75550,372304,158625,71006,15999,55,12.4571502064,61.3877809454,26.1550688482,11.7079074461,2.6380138471,0.0090687394
235,"0202","03000","a","ä‚éËåß",613118,4239,4382,4607,4688,4752,4872,5204,5188,5310,5101,5319,5585,5760,5967,6137,6496,6472,6600,5716,4868,4955,4769,4838,5148,5093,5206,5325,5589,5616,6015,6065,6532,6530,6784,6850,7105,7441,7837,7894,8333,8513,8774,8851,8596,8237,8163,8146,8227,8099,6631,8203,8195,8231,8285,8431,8560,8870,8934,8516,9242,9485,9576,9982,10384,10487,10979,11295,10651,9798,6222,6146,7710,7292,7304,7006,6642,5982,6411,6203,6276,5915,5404,5051,4765,4214,3702,3304,2767,2250,1942,1450,1112,780,522,367,335,188,140,106,60,43,30,22,9,2,-,-,-,1,-,-,3914,46.9261708722,48.7293493024,22668,25675,28768,30152,24803,27751,32761,38610,42971,39266,41345,44122,49914,48945,35458,31514,25349,13965,4231,829,106,1,-,77111,371695,160398,75995,19132,107,12.6576647560,61.0132238134,26.3291114307,12.4744748885,3.1404915266,0.0175639031
236,"0202","04000","a","ã{èÈåß",1119800,8804,8780,9293,8945,9421,9430,9589,10024,9889,9638,9848,10197,10367,10825,10921,11329,11243,11389,12015,12272,12304,11665,11213,11347,11346,11200,11289,11886,12191,12288,12784,12957,13372,13695,13791,14417,14867,15189,15589,16071,16386,17318,17239,16748,16062,15701,15144,15253,15389,11899,14527,14257,14077,14068,14362,14353,14709,14459,14554,15236,16030,15565,16479,17261,17544,18714,19099,18445,16048,9695,10667,12820,12261,11830,11150,10514,9196,9653,9571,8875,8332,7776,7297,6847,6031,5136,4747,3879,3416,2765,2224,1485,1150,808,632,492,284,191,133,85,56,37,32,8,2,2,3,-,2,-,1,19109,44.6931831913,45.1854977390,45243,48570,52158,58248,57875,58854,66599,76133,83753,73386,71291,73311,82879,82001,58728,47809,36283,19943,6299,1185,135,7,1,145971,702329,252391,111662,27570,143,13.2617601125,63.8080078787,22.9302320088,10.1447181816,2.5047901727,0.0129918388
237,"0202","04100","1","êÂë‰és",509947,4270,4236,4470,4159,4314,4296,4413,4478,4421,4207,4231,4375,4487,4686,4694,4937,4908,4973,5971,6943,6775,6397,6264,6327,6157,5849,5666,5937,6056,6060,6093,6225,6293,6360,6401,6723,6869,6998,7403,7688,7904,8279,8436,8228,7965,7775,7451,7464,7396,5858,6919,6715,6383,6261,6266,6112,6151,5949,5893,5985,6338,5932,6325,6661,6902,7286,7509,7517,6648,4168,4636,5360,5159,4977,4564,4252,3702,3755,3645,3378,3165,2932,2792,2519,2152,1941,1673,1338,1205,1002,773,502,414,319,191,182,103,68,46,38,23,17,9,3,1,1,1,-,2,-,-,16421,43.0106235538,43.0162858532,21449,21815,22473,27732,31920,29568,31372,35681,40812,35944,32544,30090,32158,33128,24696,18732,13560,7159,2199,437,53,4,-,65737,327821,99968,42144,9852,57,13.3198656200,66.4242613358,20.2558730442,8.5393677334,1.9962474115,0.0115495435
238,"0202","05000","a","èHìcåß",478034,2819,2967,3046,3189,3312,3499,3534,3700,3756,3842,3812,4001,4063,4171,4342,4632,4666,4806,4019,3278,3386,3318,3392,3331,3257,3411,3645,3933,3993,4059,4473,4756,4806,4875,5088,5435,5660,5889,6069,6330,6277,6472,6281,6202,5964,6060,5912,5931,6134,4814,6136,6047,6345,6383,6635,7052,7275,7083,7402,7388,7935,8273,8469,8637,8773,9928,10035,8811,9256,4986,5226,6372,6072,6453,5747,5485,4904,5601,5598,5666,5250,4738,4551,4108,3902,3392,2733,2587,2201,1638,1328,948,603,461,328,268,158,115,61,50,34,28,9,8,4,-,1,-,-,-,-,3950,48.9125956582,52.0397163121,15333,18331,20389,21401,16684,19041,23998,29383,31196,28851,31546,36200,42087,43016,29870,27254,22549,12551,3668,652,83,1,-,54053,280387,139644,66758,16955,84,11.4015659672,59.1428945081,29.4555395246,14.0814707942,3.5763704322,0.0177183790
239,"0202","06000","a","éRå`åß",538070,3809,3960,4102,4142,4368,4495,4480,4774,4685,4796,4770,4946,5084,5356,5475,5511,5646,5679,5030,4240,4321,4266,4337,4459,4402,4423,4698,4936,5171,5404,5443,5880,5811,5986,6112,6462,6535,6929,6952,7202,7133,7262,7153,7084,6837,6795,6596,6717,6917,5362,6804,6781,6920,7077,7068,7451,7654,7740,7720,7968,8273,8272,8780,9200,9711,10309,10349,9500,8892,5252,5954,6736,6292,6357,6037,5820,5130,5747,5542,5564,5191,4855,4670,4281,4004,3679,3037,2727,2337,1915,1452,1172,760,560,436,329,221,107,98,62,40,20,13,10,1,1,3,1,-,-,-,2255,47.1056736000,49.0627564342,20381,23230,25631,26106,21785,24632,29232,34080,35469,32387,34650,38533,44236,44302,31376,27803,23001,13695,4380,817,84,5,-,69242,321110,145463,69785,18981,89,12.9227438575,59.9292666312,27.1479895113,13.0240848054,3.5424540186,0.0166102106
240,"0202","07000","a","ïüìáåß",939391,6533,6993,7015,6652,7266,7345,7491,7736,7844,7961,8240,8531,8707,9254,9482,9842,9908,10001,9001,7807,8027,7659,7752,8243,8416,8345,8647,9061,9410,9794,10128,10099,10429,10366,10456,11193,11383,11662,12122,12652,12890,13456,13502,12927,12537,12391,11989,12174,12526,9955,12530,12264,12493,12517,13051,13434,13999,13663,13485,14481,14807,14896,15336,16198,16394,17459,17221,16965,14817,8076,9256,11852,10914,10639,10100,9661,8173,8788,8609,8401,7856,7343,6990,6567,6006,5078,4616,3874,3427,2875,2193,1600,1125,862,640,474,279,217,125,102,55,37,22,16,4,3,2,1,-,-,-,12723,46.4254468699,48.1608654000,34459,38377,44214,46559,40097,45257,51478,59012,65312,59035,62855,69062,77631,74538,52761,43632,34762,19870,6420,1197,134,6,-,117050,576298,233320,106021,27627,140,12.6312767895,62.1903421722,25.1783810383,11.4410986459,2.9813266456,0.0151078919
241,"0202","08000","a","àÔèÈåß",1428192,10346,10637,11112,11221,11731,11935,12362,12723,12615,12532,12739,13321,13452,14045,14059,14657,14754,14926,14006,13336,12890,12804,12970,13114,13275,13516,13902,14469,14939,15306,15503,16208,16765,16693,16832,17756,18288,19033,19535,20308,21497,22832,22841,22616,22377,21107,20609,20324,20368,15321,19116,18164,17754,17224,17150,17478,18439,17809,18069,19401,20047,19891,21226,22594,23221,24222,25248,24625,23844,15418,15716,18742,18386,18472,17548,15696,12679,13441,12719,11912,10759,9398,8569,7889,7208,6356,5558,4795,4023,3409,2661,1969,1423,926,664,502,320,237,178,107,74,58,41,16,6,7,2,-,-,-,-,14279,45.4135654032,46.1490368286,55047,62167,67616,71679,65053,72132,82001,94920,112163,97729,89408,91196,106979,113357,88864,66447,43823,24141,7643,1344,195,9,-,184830,883260,345823,143602,33332,204,13.0722328743,62.4691901128,24.4585770129,10.1563533258,2.3574293468,0.0144280447
242,"0202","09000","a","ì»ñÿåß",962176,7370,7296,7802,7780,8128,8234,8347,8847,8455,8607,8741,9037,9104,9344,9366,9548,9553,9571,8797,7973,7965,7978,8139,8593,8955,9518,9639,10165,10655,10959,11412,11683,11878,12088,12243,12777,13164,13456,13946,14393,15073,15805,16148,15516,15122,14178,14062,13484,13736,10613,12925,12357,12345,11859,11894,12327,12865,12564,12585,13404,14169,13723,14613,15165,15872,16737,17293,17147,15961,9919,9931,11888,11366,11177,10569,9510,7848,8117,7856,7562,6913,6204,5626,5376,4790,4187,3753,3262,2721,2270,1869,1356,920,635,445,337,219,139,88,73,41,27,25,14,5,4,1,-,-,-,-,4085,45.1092417109,45.6965368881,38376,42490,45592,45442,41630,50936,59304,67736,77664,66073,61380,63745,73542,77057,54931,40893,28909,16193,5225,856,112,5,-,126458,607452,224181,92193,22391,117,13.1989550053,63.4023281713,23.3987168233,9.6225723861,2.3370431410,0.0122117836
243,"0202","10000","a","åQînåß",952638,6803,7150,7373,7388,8026,8113,8491,8712,8507,8523,8916,9172,9404,9655,9589,10017,9991,9913,9564,8612,8741,8611,8306,8552,8434,8765,8997,9173,9391,9525,9888,10282,10345,10696,10995,11518,12006,12626,13000,13975,14244,15417,15584,15426,14707,14205,13989,13993,13900,10034,13110,12287,11622,11537,11453,11408,11896,11645,11709,12337,13382,12652,13439,14340,15027,15933,17141,16802,16585,10794,10666,12668,11906,12119,11368,10202,8402,8593,8503,8266,7276,6940,6296,5822,5468,4822,4240,3688,3175,2619,2091,1531,1087,734,497,446,255,191,140,105,72,46,21,4,6,2,2,-,-,1,-,8025,45.6158717909,46.3558867682,36740,42346,46736,48097,42644,45851,52206,63125,75378,66121,60009,58995,68840,77255,58727,43966,31802,18544,5940,1137,149,5,-,125822,581266,237525,101543,25775,154,13.3199521921,61.5348296075,25.1452182005,10.7496932606,2.7286306667,0.0163029728
244,"0202","11000","a","çÈã åß",3553767,26946,27798,28878,28701,30256,30628,30758,31214,31298,30938,31098,31846,32812,33433,33776,34497,34334,34648,36526,37995,38620,38324,36764,35644,34904,34800,35600,36826,37234,38085,39696,41213,42317,43040,43663,45828,47870,50271,51535,54664,58056,62070,64089,63932,62058,59317,57989,55952,55910,43204,52553,48324,45834,43293,42631,42071,42180,40878,39297,41469,43705,42783,45058,48256,50791,54845,59404,58709,57773,36960,38573,47493,46245,45984,43068,38577,31612,32284,30530,29403,25770,21527,19457,16816,14441,11914,10176,8557,7097,5898,4319,3089,2362,1673,1241,947,604,424,301,190,121,74,43,32,19,4,7,2,1,-,-,28223,44.4180739199,44.7951754810,142579,154836,162965,178000,184256,182545,209929,250168,310205,272372,232635,205895,230593,267691,221363,162406,98011,43642,12684,2466,289,14,-,460380,2256598,808566,319512,59095,303,13.0584102765,64.0070865659,22.9345031575,9.0627715893,1.6761952198,0.0085944183
245,"0202","11100","1","Ç≥Ç¢ÇΩÇ‹és",611137,4964,5221,5413,5385,5683,5660,5565,5571,5695,5485,5625,5818,5679,5910,6026,6210,6051,6189,6491,6747,6976,6853,6839,6413,6306,6270,6190,6636,6745,6805,7083,7354,7362,7796,7640,8166,8179,8798,8956,9479,10083,10774,10957,11121,10887,10338,10322,10088,10095,7942,9649,8999,8486,7865,7808,7761,7476,7358,6712,6995,6918,6748,6855,7146,7616,8251,8826,8893,8654,5645,5778,7175,6823,7028,6521,5762,4830,4976,4806,4693,4057,3424,3257,2767,2406,2132,1765,1515,1296,1064,771,586,437,327,201,170,111,81,49,47,26,16,5,9,3,-,-,1,1,-,-,6719,43.2700250489,43.7338368852,26666,27976,29058,31688,33387,32646,37235,43578,53822,48785,42807,36302,35283,40269,33325,25067,15911,7772,2322,458,59,2,-,83700,395533,125185,51591,10613,61,13.8480323220,65.4403078664,20.7116598116,8.5356491699,1.7559040267,0.0100923533
246,"0202","12000","a","êÁótåß",3010553,22477,22837,23977,24073,24947,25541,26006,26214,25961,25975,26241,27140,27615,28155,28383,29009,28559,28835,29856,30585,30541,30421,29300,29424,29169,29301,29695,30694,31482,31836,33759,34973,35704,36092,36820,37874,39795,41285,42943,45202,47726,50982,52204,52464,51603,49450,48680,47277,46773,35239,43861,40194,38735,36508,36079,35511,35775,34275,33708,35412,36921,36662,38607,41664,43801,47234,51621,51258,50963,31848,33028,40735,39748,39312,37421,32591,27343,27806,27383,25731,22744,19448,17726,15726,13510,11323,9583,8183,7070,5775,4223,3111,2185,1565,1180,880,602,383,277,225,126,91,48,37,10,14,4,-,2,1,1,31671,44.8931807302,45.3188270981,118311,129697,137534,146844,148855,153008,177348,207099,254979,227419,195377,174681,197655,232924,190244,140854,89154,41934,12264,2367,312,21,1,385542,1883265,710075,286907,56899,334,12.9425066183,63.2205303869,23.8369629948,9.6313650557,1.9100790162,0.0112122602
247,"0202","12100","1","êÁótés",467289,3493,3538,3759,3691,3906,3974,3952,4133,3990,4167,4140,4291,4381,4597,4617,4740,4580,4639,4732,4830,4931,4953,4682,4703,4548,4533,4463,4442,4564,4781,4919,5165,5471,5560,5610,5725,6206,6207,6754,6899,7442,8116,8244,8626,8787,8385,8290,8007,8022,5905,7375,6668,6360,5884,5807,5609,5471,5146,4901,4966,5354,5334,5625,6024,6226,6718,7705,7529,7532,4627,4921,6270,6006,5987,5828,5143,4368,4410,4300,4197,3513,3076,2739,2317,1962,1624,1356,1133,937,781,577,375,290,238,153,104,71,57,34,40,15,15,4,2,-,6,-,-,-,-,-,4489,44.5438612792,45.1096004770,18387,20216,22026,23521,23817,22783,26725,31791,41215,38609,32094,26093,28563,34111,29012,22418,13607,5831,1633,306,36,6,-,60629,295211,106960,43837,7812,42,13.1004753673,63.7880293863,23.1114952463,9.4721261884,1.6879861711,0.0090751945
248,"0202","13000","a","ìåãûìs",6388206,53717,52246,52134,50687,51382,51074,50900,50565,49535,48113,47670,48833,49532,50825,50869,52172,50903,51694,57452,65135,68600,69853,69552,72990,73122,75089,77595,81320,84472,85957,91013,93438,95026,93734,94434,97276,98835,101662,102553,106468,108620,113956,116305,114214,111558,109851,110169,107129,107525,85362,101865,94298,88201,83183,79085,77748,75965,71722,67197,67605,68950,67456,69822,73462,77060,83110,90897,92176,88161,54330,57074,68613,66909,66059,63224,56321,47849,49054,48614,47943,44081,38183,36367,31960,27515,23637,19993,17655,15464,12447,9668,7076,5190,3745,2736,2051,1243,915,641,456,281,183,118,80,40,19,8,7,1,-,1,89376,43.6210770889,43.3686675889,260166,250187,247729,277356,354117,404433,467645,506794,564653,520036,446632,360237,356750,408674,321879,249781,178106,89196,28415,5306,702,35,1,758082,4258653,1282095,551542,123655,738,12.0352827430,67.6102228509,20.3544944061,8.7562610834,1.9631423614,0.0117164616
249,"0202","13100","1","ì¡ï ãÊïî",4350988,38009,36122,35555,33854,34171,33493,33080,32768,31790,30719,30320,30988,31425,32034,31988,32657,31803,32252,34946,38958,41810,43503,44776,49626,51254,53648,56252,59400,62235,63470,67421,69105,69600,68626,68699,70274,70998,72603,72941,75541,76455,79726,80640,78693,76861,75685,75357,73811,73426,58609,69789,64644,60163,56641,54266,53083,51741,49087,45293,45706,46272,45427,46737,48719,51109,55217,60698,61645,59094,36077,37379,45094,44012,43176,41398,36598,30970,31808,31758,31367,29063,24861,23996,20776,17899,15481,13155,11615,10291,8223,6348,4753,3412,2517,1848,1407,809,603,423,303,189,116,75,56,29,16,8,4,-,-,1,69766,43.5381022054,43.0645038313,177711,161850,156755,170616,230969,295005,343451,362357,392375,356888,305503,244910,238264,272731,211059,162501,116595,58765,18878,3545,465,28,1,496316,2940338,844568,360778,81682,494,11.5928583007,68.6798769136,19.7272647856,8.4269865006,1.9079132080,0.0115387616
250,"0202","14000","a","ê_ìﬁêÏåß",4437047,35543,35899,36921,36897,38020,38008,38168,38838,38570,38354,38117,39556,39956,40499,41379,41901,41577,42495,45080,48953,49358,49085,47032,46224,45387,46110,46379,48390,49500,50709,52699,54581,55732,56053,56554,59613,62016,64263,66762,69229,72740,77776,80571,78926,78864,77700,77473,75725,75994,59063,70945,64607,61652,57859,55000,53642,52943,50215,47103,48645,49645,48698,51119,55225,58685,62859,68504,67840,65030,41571,44026,53440,51853,51688,48678,43732,37414,37421,36475,35009,31504,26831,25085,22025,19260,16391,14229,12104,10188,8433,6688,4644,3426,2506,1781,1390,854,619,484,318,222,116,85,42,26,15,4,-,-,-,-,31015,43.9387516931,44.2865185636,183280,191938,199507,220006,237086,241088,275619,321883,388877,365955,310063,252548,263372,305804,249685,190051,124705,61345,19045,3665,491,19,-,574725,2876497,954810,399321,84565,510,13.0440496120,65.2854314267,21.6705189613,9.0630526515,1.9193006315,0.0115750408
251,"0202","14100","1","â°ïlés",1803061,14874,14805,15074,15175,15515,15539,15646,15780,15849,15720,15607,16180,16342,16737,17104,17254,16992,17502,18145,19434,19501,19268,18635,18667,18566,18547,18600,19604,20042,20554,21386,22278,22555,22742,22999,24009,24887,25957,27137,28119,29564,31478,32926,32380,32193,32268,32501,31795,31983,24699,29987,27181,26005,24330,23248,22580,21928,20866,19406,19996,20221,19612,20590,22025,23570,25023,27330,27148,25969,16159,17320,20908,20131,20233,18814,17065,14939,15068,14547,14300,13011,10997,10310,9158,8063,6834,5930,5124,4234,3472,2781,1931,1428,991,758,564,365,222,191,129,94,45,35,14,13,10,1,-,-,-,-,8743,43.8712062187,44.3567235113,75443,78534,81970,89327,94637,97347,111960,130109,158541,153246,130751,104776,106018,121629,97406,75919,51539,25594,7889,1471,201,11,-,235947,1176712,381659,162624,35166,212,13.1496758100,65.5799027820,21.2704214080,9.0632764092,1.9598532702,0.0118150740
252,"0202","14130","1","êÏçËés",719166,6788,6586,6509,6413,6310,6322,6125,6239,5892,5959,5837,5907,5910,5835,5944,6054,5867,6004,6688,7719,8116,8129,8269,8769,8697,9080,9323,9637,10040,10304,10771,11019,11236,10881,10843,11485,11608,12000,12113,12466,12863,13390,13677,12965,13110,12800,12851,12538,12537,9771,11583,10614,10022,9352,8796,8419,8270,7710,7151,7269,7174,7014,7299,7876,8047,8656,9129,9012,8444,5435,5637,6800,6602,6407,6132,5391,4551,4601,4488,4388,3836,3352,3334,2815,2452,2140,1894,1540,1345,1160,919,658,448,336,238,181,107,97,61,39,33,22,13,4,2,2,-,-,-,-,-,13673,41.9053718464,41.7609783420,32606,30537,29433,32332,41980,48384,54750,59672,66005,60497,50367,38819,37410,40676,31578,23419,15789,8079,2599,485,74,2,-,92576,490216,122701,50447,11239,76,13.1221713043,69.4855937621,17.3922349336,7.1506024865,1.5930703777,0.0107726087
253,"0202","14150","1","ëäñÕå¥és",352215,2730,2742,2888,2855,2972,2909,3025,3055,3111,3062,2885,3068,3147,3191,3355,3244,3404,3433,3749,4075,4136,4247,4022,3926,3623,3732,3632,3804,3772,3936,4047,4314,4205,4381,4526,4680,4759,5007,5209,5535,5762,6253,6446,6423,6302,6122,6093,5807,5875,4539,5533,5016,4673,4389,4231,4176,4009,3900,3747,3943,4006,3924,4140,4571,4911,5068,5521,5519,5172,3419,3625,4584,4502,4425,4315,3757,3245,3231,2987,2761,2416,1931,1866,1584,1363,1200,977,830,726,540,427,289,210,164,113,84,52,46,36,14,16,7,7,2,-,-,-,-,-,-,-,2000,43.9768870551,44.2904633450,14187,15162,15646,17905,19954,18876,21473,25190,31186,28436,23842,19775,21552,24699,21451,15981,9160,4273,1203,232,32,-,-,44995,228189,77031,30881,5740,32,12.8478220522,65.1568322316,21.9953457162,8.8177262539,1.6389931899,0.0091372443
